epoch,Train classes accuracy,Train classes precision,Train classes recall,Validation classes accuracy,Validation classes precision,Validation classes recall,Train confidence accuracy,Train confidence precision,Train confidence recall,Validation confidence accuracy,Validation confidence precision,Validation confidence recall,Validation confidence loss,Validation bounding box loss,Validation classes loss,Validation bounding box iou,Train confidence loss,Train bounding box loss,Train classes loss,Train bounding box iou
0,0.12818498147940285,0.36922082120918204,0.16412762288013796,0.11791128579449747,0.35175879396984927,0.15064562410329985,0.30463554246765706,0.46700481866599036,0.46700481866599036,0.3037135278514589,0.4659206510681587,0.4659206510681587,2.493716318039667,2.0141156982240225,2.2672742396309262,6.005039039467062e-05,2.4750606798263917,2.01294464088348,2.230846795691065,6.697577831998267e-05
1,0.12808988764044943,0.36398467432950193,0.16502605674580198,0.11791128579449747,0.3442622950819672,0.15206372194062273,0.30463554246765706,0.46700481866599036,0.46700481866599036,0.3037135278514589,0.4659206510681587,0.4659206510681587,2.511658404668172,2.0095690956569854,2.2403427921022687,0.00012187858422597249,2.508273282683039,2.011068459016731,2.2011667159666497,0.00013582652426992418
2,0.1268369884693647,0.3135830072666294,0.1755868544600939,0.12249443207126949,0.3125,0.1676829268292683,0.30463554246765706,0.46700481866599036,0.46700481866599036,0.3037135278514589,0.4659206510681587,0.4659206510681587,2.444245124544416,2.0090732828776043,2.265765003476824,0.0,2.471796865922859,2.008788485124887,2.211955843201603,0.0
3,0.12819937135159407,0.3693402328589909,0.16412762288013796,0.11791128579449747,0.35175879396984927,0.15064562410329985,0.3046585494970884,0.46703185230269834,0.46703185230269834,0.30382894082545997,0.4660564454614798,0.4660564454614798,2.517484186490377,2.0080309627169655,2.251405986377171,0.0,2.5460235124610993,2.00765961049551,2.235986023064119,0.0
4,0.1280323450134771,0.36881268197994177,0.16395800373939307,0.11791128579449747,0.3511705685618729,0.1507537688442211,0.3045434991230683,0.46689665668915836,0.46689665668915836,0.3037135278514589,0.4659206510681587,0.4659206510681587,2.471099418912615,2.007731558935983,2.30835060210455,0.0,2.489746156945286,2.00732136634459,574.627194723451,0.0
5,0.12825403949730702,0.36870967741935484,0.16434219985621853,0.11833987661245092,0.35225375626043404,0.15125448028673835,0.30468155500413563,0.467058883197241,0.467058883197241,0.30359807660421156,0.465784787585856,0.465784787585856,2.4464610204242523,2.0067811371031263,135213.86608169033,0.0,2.4454907408679825,2.0064079187002526,198303.93485091106,0.0
6,0.1281705948372615,0.3691014867485456,0.16412762288013796,0.11754780652418448,0.3500837520938023,0.15035971223021583,0.3049115263767157,0.4673290414153191,0.4673290414153191,0.3032514930325149,0.4653767820773931,0.4653767820773931,2.4504510025751025,2.0059777863820396,9.656436968530928,0.0,2.4901522225644217,2.0056287438036446,27.67279378190098,0.0
7,0.12450525839647178,0.33950046253469013,0.16430383524847036,0.11691961776278809,0.3270440251572327,0.153960029607698,0.30461253391569054,0.4669777822866998,0.4669777822866998,0.3037135278514589,0.4659206510681587,0.4659206510681587,2.440801315080552,2.0058628195808046,2.30293441091265,6.889285785811288e-07,2.4648035735969085,2.0055552936462036,2.259878609553877,5.317763055475564e-06
8,0.1281705948372615,0.3685059696676347,0.1642456493599885,0.11791128579449747,0.34941763727121466,0.1510791366906475,0.3043132841206263,0.4666260595908837,0.4666260595908837,0.3029045643153527,0.46496815286624205,0.46496815286624205,2.429495231537592,2.0054954828534806,19.105872083164396,0.0,2.462006656520338,2.005140899175621,5.62455623408398,0.0
9,0.12786516853932584,0.35330642657559763,0.16693560217104297,0.11605633802816902,0.3338735818476499,0.15102639296187684,0.29946666666666666,0.4609070387851426,0.4609070387851426,0.2960107274555816,0.45680289705121574,0.45680289705121574,2.49913945152646,2.0055166794004893,58177.850926302955,0.0,2.4441962098500816,2.005143547632608,41146.335020415754,0.0
