epoch,Train classes accuracy,Train classes precision,Train classes recall,Validation classes accuracy,Validation classes precision,Validation classes recall,Train confidence accuracy,Train confidence precision,Train confidence recall,Validation confidence accuracy,Validation confidence precision,Validation confidence recall,Validation confidence loss,Validation bounding box loss,Validation classes loss,Validation bounding box iou,Train confidence loss,Train bounding box loss,Train classes loss,Train bounding box iou
0,0.12752371959170827,0.2940840980971639,0.18377993066130965,0.1254806300905445,0.2910991751390754,0.18069778518694926,0.30875924652915965,0.47183505652088686,0.47183505652088686,0.30867668444013574,0.47173864730720794,0.47173864730720794,1.933138769852916,1.6325593522342754,2.191200204625101,0.21772130731148004,1.9085344198124707,1.6785011577548121,2.1646731865391518,0.19770855017360323
1,0.14304355266535468,0.29329590561196517,0.2182761828597542,0.13759398496240602,0.2837209302325581,0.2108294930875576,0.3104376043809655,0.47379227113619404,0.47379227113619404,0.31037317311993035,0.4737172272551154,0.4737172272551154,1.862826665407594,1.3209367442717812,2.1338610577643493,0.36405422118892966,1.807481043812128,1.3865808652176201,2.110564542310392,0.3347596470243893
2,0.17350781304051316,0.33083316058270357,0.2673255265041344,0.16821810956988853,0.32258519720595497,0.26009784958470816,0.3119907287673385,0.4755989839356027,0.4755989839356027,0.31126403477001086,0.47475417080985527,0.47475417080985527,1.735469746375839,1.219796919595759,1.985721790369288,0.4076108032466078,1.6734332890225967,1.27969460859078,1.9720338549596528,0.38058430954686906
3,0.19086963937160076,0.35069027349802406,0.2951891091865594,0.18438040142509435,0.3407431551499348,0.2866308400965124,0.31255560789239545,0.47625503409226844,0.47625503409226844,0.3119285972741527,0.47552678998271614,0.47552678998271614,1.683630489227454,1.1954937942442043,1.8587079178241515,0.4196333069208805,1.5994506350533535,1.2633036455631836,1.8533760447159464,0.38878873458878566
4,0.19982950649543188,0.3555460300712213,0.3133135750813575,0.19358084663428174,0.3471470350320453,0.30439764295067656,0.3140096618357488,0.47794117647058826,0.47794117647058826,0.31280716970222605,0.4765470160757542,0.4765470160757542,1.6349623269064406,1.1954980999808076,1.7960903637968981,0.418786791600621,1.5417995099318593,1.255192278799273,1.7909436464019293,0.39129474915191986
5,0.20746452360266435,0.3686419554554957,0.32180809995086684,0.2001763668430335,0.35935216755966876,0.3112540871216116,0.31422231649018617,0.47818746120422095,0.47818746120422095,0.31293131481013114,0.4766910672023777,0.4766910672023777,1.5789086534373296,1.1802248030696172,1.7351429287805633,0.42617213389404496,1.4768739739811811,1.2461215950249174,1.7295877704086025,0.3958539309186564
6,0.20969179654790523,0.37278504313863586,0.32400283810292296,0.2025902881103747,0.3634653885821756,0.3139937106918239,0.315301461532948,0.47943603919587036,0.47943603919587036,0.3140383574821139,0.4779744148167127,0.4779744148167127,1.498411212839868,1.1767454021062445,1.7220313164756582,0.4279155566928354,1.3803598797277759,1.2419008968373018,1.7080232513371978,0.39797265575370605
7,0.21753880227100947,0.3767542390940363,0.3398319512329068,0.21038034865293184,0.3677922077922078,0.3295577967416602,0.31675948412350086,0.481119730585197,0.481119730585197,0.3151993853984107,0.4793180241685225,0.4793180241685225,1.4267982801914698,1.1697592278852351,1.6649081730443132,0.43054725619357626,1.2976519292295343,1.2316902152077724,1.6484841337738316,0.4015530662545333
8,0.21964490013362095,0.382230462932004,0.3405321237560084,0.21133291676258756,0.3710161662817552,0.3293189155947317,0.3167950222522748,0.48116072266193977,0.48116072266193977,0.31524048444983255,0.4793655429207659,0.4793655429207659,1.421635233954696,1.1655983276787454,1.653856374612129,0.4326394093792953,1.2830578907688992,1.2293583285358443,1.6292555520943979,0.40273440412351186
9,0.22331295759082745,0.38317950845172666,0.34864128969644687,0.21550518682319275,0.3725335881724661,0.33830210832610136,0.31768006025817513,0.4821808720334306,0.4821808720334306,0.31591380571510796,0.4801436147915945,0.4801436147915945,1.396395480423689,1.1612467647326008,1.6227386570211382,0.4342539003410771,1.2369470165795153,1.2241016510197944,1.5937865879590851,0.4046657753702203
