epoch,Train classes accuracy,Train classes precision,Train classes recall,Validation classes accuracy,Validation classes precision,Validation classes recall,Train confidence accuracy,Train confidence precision,Train confidence recall,Validation confidence accuracy,Validation confidence precision,Validation confidence recall,Validation confidence loss,Validation bounding box loss,Validation classes loss,Validation bounding box iou,Train confidence loss,Train bounding box loss,Train classes loss,Train bounding box iou
0,0.12083928126345365,0.28411603313710343,0.17373882165138213,0.1189374035614496,0.2804878048780488,0.1711576546840305,0.3060316076582199,0.4686434935628394,0.4686434935628394,0.30628921640157597,0.4689454870420018,0.4689454870420018,2.1507110701647436,1.8608594036189223,2.220849134321551,0.10902884793957944,2.1359406853419127,1.892542279884673,2.1973217672029746,0.09590757534080316
1,0.12697345569038734,0.2911164774186919,0.18380289685822263,0.12462357163483355,0.2873858447488584,0.1803582089552239,0.3084134908072568,0.47143123022520006,0.47143123022520006,0.30845041397451906,0.4714743649131909,0.4714743649131909,1.9664569211372267,1.6091000447850328,2.2049672801453473,0.22813037393414895,1.9427328478549488,1.6495175411001337,2.179036196634337,0.21132075769348063
2,0.1302525224371481,0.2830526953361599,0.19438297589138645,0.12863274064990804,0.2798328294504713,0.19228889160454601,0.3087842549104735,0.4718642568504855,0.4718642568504855,0.30860965677719604,0.4716603689708824,0.4716603689708824,1.8880695069584614,1.3638472893164177,2.195441274735891,0.3398212011692141,1.8487039351434278,1.425090977829063,2.1659708528367667,0.3124184470882369
3,0.13737151087929114,0.2868307131465026,0.20863094744866675,0.135375216045661,0.28433938370620515,0.20534081209608585,0.3108220224763316,0.4742398543001956,0.4742398543001956,0.3107314597781698,0.47413443457099663,0.47413443457099663,1.7804299116044788,1.222371372235321,2.1638527021570573,0.4048060560314747,1.738223630676316,1.2775112958976615,2.137812091139725,0.37922389338861573
4,0.14778076133312273,0.32578870394874293,0.21288795849640485,0.14451406998015023,0.3208052531536202,0.2082211754149843,0.3126073233355684,0.47631506815180286,0.47631506815180286,0.3119617917360156,0.475565361279647,0.475565361279647,1.702295446951507,1.1933318433023874,2.1187208544746587,0.4187317570193142,1.6484784231987417,1.2670885929962605,2.091594646967285,0.3842809250380903
5,0.16074581538244226,0.3322489155822489,0.23746143412874665,0.15348452367520404,0.32108575924468924,0.2272271714922049,0.31217987530478325,0.47581872147257626,0.47581872147257626,0.3113721135159277,0.4748798762863823,0.4748798762863823,1.669950614339194,1.1783385468810659,2.0518701930769763,0.42497138909792853,1.6018967893469203,1.2458429500623975,2.029117185218616,0.3928975456379508
6,0.17182950741745726,0.34087738944225066,0.2573263332740108,0.1656081530167639,0.33124076809453473,0.24879347645198868,0.31398726946303246,0.47791523823719384,0.47791523823719384,0.31346049702148143,0.4773047955873999,0.4773047955873999,1.5955288940963253,1.171565046454275,1.9843122853986712,0.42870923300212693,1.5210459476992506,1.2384888446287463,1.9609340924438403,0.3968745243534827
7,0.1828777940335817,0.35704152085500807,0.2726773666950781,0.17648543409287568,0.34864672364672367,0.2632994459684794,0.3142021759135378,0.4781641389311006,0.4781641389311006,0.31313812367559235,0.4769309763074892,0.4769309763074892,1.5643191109154133,1.1746019747632197,1.9099396979335714,0.4269298942488442,1.4618855344537696,1.2498389240013987,1.89890899481059,0.39127782513540643
8,0.1920384869351948,0.3472046935225296,0.3005580653733723,0.18567256606030752,0.3378793699577411,0.2918694690265487,0.31375878373083255,0.47765052095760757,0.47765052095760757,0.3130967718630721,0.4768830120857557,0.4768830120857557,1.5369761588034023,1.1704727781552817,1.8455799258101322,0.428671974694572,1.4561748343466552,1.2350565522509864,1.847234276703011,0.39783438205283395
9,0.19948478056674138,0.354826970158142,0.31302444363371035,0.19340522173294963,0.3465887908537343,0.30439290586630285,0.31576291328200035,0.47996931680399874,0.47996931680399874,0.3148045833433424,0.47886140241897174,0.47886140241897174,1.5883214407457258,1.1677926120120636,1.801638572389954,0.4299649625305228,1.506563859067213,1.2319214511004783,1.7960471980609498,0.3991633898665931
