epoch,batch,encoded.0.weight,encoded.1.weight,encoded.4.weight,encoded.5.weight,encoded.8.weight,encoded.9.weight,encoded.12.weight,confidence.0.weight,confidence.3.weight,confidence.4.weight,confidence.7.weight,confidence.8.weight,bounding_box.0.weight,bounding_box.3.weight,bounding_box.4.weight,bounding_box.7.weight,bounding_box.8.weight,classes.0.weight,classes.3.weight,classes.4.weight,classes.7.weight,classes.8.weight
0,0,0.000458252354292199,0.0786871612071991,0.0464731901884079,0.04669950157403946,0.020280811935663223,0.03109421394765377,0.01304623857140541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033919647336006165,0.015651853755116463,0.0286041721701622,0.01669110730290413,0.02915310300886631
0,1,0.003799533937126398,0.09431097656488419,0.027780532836914062,0.05200333893299103,0.030272357165813446,0.030731581151485443,0.009749287739396095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483499586582184,0.01719166710972786,0.02577826753258705,0.01978229731321335,0.027246415615081787
0,2,0.0035022806841880083,0.08493750542402267,0.032945435494184494,0.0515717938542366,0.01733429916203022,0.03470297157764435,0.019284725189208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04004058986902237,0.01953616738319397,0.034550830721855164,0.02652551978826523,0.038310788571834564
0,3,0.001172116957604885,0.08938152343034744,0.047135524451732635,0.049480780959129333,0.023453447967767715,0.03255418315529823,0.02002839744091034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03921112045645714,0.016697781160473824,0.030305445194244385,0.02078484371304512,0.03372357785701752
0,4,0.00091661571059376,0.08660250902175903,0.037280693650245667,0.04661023989319801,0.015707286074757576,0.03191348537802696,0.014431102201342583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03753402456641197,0.016295066103339195,0.027254518121480942,0.016495944932103157,0.036127619445323944
0,5,0.0020648243371397257,0.07476949691772461,0.016841229051351547,0.0478903092443943,0.03238098323345184,0.0329725444316864,0.013137467205524445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03598499670624733,0.016987888142466545,0.027219079434871674,0.017450876533985138,0.033084653317928314
0,6,0.0038205422461032867,0.08965401351451874,0.05921778827905655,0.05153964087367058,0.02244989387691021,0.03138311207294464,0.019587693735957146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483356535434723,0.020021729171276093,0.028388483449816704,0.023529862985014915,0.03193094581365585
0,7,0.003378195222467184,0.08540911227464676,0.04491281881928444,0.04837966710329056,0.033459968864917755,0.0365227572619915,0.01872389391064644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04187407344579697,0.01472716685384512,0.032274987548589706,0.019554123282432556,0.033853136003017426
0,8,0.004865114111453295,0.09608729928731918,0.031201748177409172,0.05424807593226433,0.025468625128269196,0.03285134583711624,0.014591535553336143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03706417232751846,0.021884482353925705,0.028238024562597275,0.018451906740665436,0.030248677358031273
0,9,0.00019805245392490178,0.06984173506498337,0.039668478071689606,0.04841448366641998,0.018554501235485077,0.03151451796293259,0.013581158593297005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03599242866039276,0.015286872163414955,0.028481261804699898,0.023476675152778625,0.028329676017165184
