epoch,Validation Confidence,Validation Bounding box,Validation Classes,Validation accuracy,Train Confidence,Train Bounding box,Train Classes,Train accuracy
0,0.39451995780691507,0.08043188988417387,2.2575631392002107,0.521,0.41341837868094444,0.08006998989731073,2.233729273080826,0.5466246
1,0.3270402148813009,0.07925226064026356,2.2484262816905973,0.5295,0.3207655306905508,0.07946039829403162,2.213308870792389,0.56603694
2,0.31156023746728895,0.0790172881782055,2.2426577627658846,0.53,0.31106108985841274,0.07919763959944248,2.207516059279442,0.56603694
3,0.3199973060339689,0.07886404013261199,2.2400633256435394,0.53,0.3085041958838701,0.07896039448678493,2.2038721591234207,0.56603694
4,0.3125346243679524,0.07873813132941723,2.230423325538635,0.53,0.309792366810143,0.07890503061935306,2.1932624727487564,0.56603694
