epoch,batch,encoded.0.weight,encoded.1.weight,encoded.4.weight,encoded.5.weight,encoded.8.weight,encoded.9.weight,encoded.12.weight,confidence.0.weight,confidence.3.weight,confidence.4.weight,confidence.7.weight,confidence.8.weight,bounding_box.0.weight,bounding_box.3.weight,bounding_box.4.weight,bounding_box.7.weight,bounding_box.8.weight,classes.0.weight,classes.3.weight,classes.4.weight,classes.7.weight,classes.8.weight
0,0,0.00941837765276432,0.34917178750038147,0.19709891080856323,0.19728991389274597,0.09921801835298538,0.12700937688350677,0.0646556094288826,0.24284431338310242,0.11858364939689636,0.11361680924892426,0.058580432087183,0.4535640478134155,0.1700810343027115,0.1155896708369255,0.131785050034523,0.12727364897727966,0.19365525245666504,0.033919647336006165,0.015651853755116463,0.0286041721701622,0.01669110730290413,0.02915310487151146
0,1,0.012142178602516651,0.4195267856121063,0.19984254240989685,0.2699873745441437,0.14081476628780365,0.1498241424560547,0.0661022737622261,0.24205653369426727,0.06875070929527283,0.08782118558883667,0.060718074440956116,0.4375545382499695,0.2042989730834961,0.176395446062088,0.20358361303806305,0.25084051489830017,0.2528604567050934,0.0345318466424942,0.011157605797052383,0.02505583129823208,0.019374066963791847,0.031238684430718422
0,2,0.004202230833470821,0.2707065939903259,0.3115529716014862,0.3111553192138672,0.10495197027921677,0.15502986311912537,0.07864914834499359,0.1997598111629486,0.12295807898044586,0.09234379231929779,0.049336813390254974,0.4149712920188904,0.2212277203798294,0.13956329226493835,0.1617608219385147,0.22212786972522736,0.2454553097486496,0.03317125141620636,0.019180627539753914,0.028598861768841743,0.022378167137503624,0.03668270260095596
0,3,0.008018138818442822,0.25010210275650024,0.23443815112113953,0.3173600435256958,0.11151856184005737,0.18450839817523956,0.08062639087438583,0.2370591163635254,0.17765089869499207,0.09276274591684341,0.05736128240823746,0.4431033432483673,0.3102811574935913,0.13458852469921112,0.24765676259994507,0.1898283064365387,0.2399141788482666,0.03593383729457855,0.017920946702361107,0.030401818454265594,0.022445078939199448,0.03157425671815872
0,4,0.0005764267989434302,0.18585459887981415,0.3854026794433594,0.48008495569229126,0.2627141773700714,0.2997068762779236,0.12713545560836792,0.2222708910703659,0.11197930574417114,0.09459778666496277,0.03994504362344742,0.331572026014328,0.5320111513137817,0.257987380027771,0.4190753400325775,0.18230101466178894,0.30366745591163635,0.042010627686977386,0.018763944506645203,0.030686698853969574,0.02407475933432579,0.035530611872673035
0,5,0.0022808993235230446,0.11024012416601181,0.11949895322322845,0.16567033529281616,0.12139307707548141,0.12379762530326843,0.06366178393363953,0.17647238075733185,0.2293613702058792,0.10924410820007324,0.07117575407028198,0.56974858045578,0.17932377755641937,0.096280537545681,0.14046448469161987,0.2150886058807373,0.2690325379371643,0.03469067066907883,0.021438000723719597,0.027799785137176514,0.023761076852679253,0.033506445586681366
0,6,0.0007182731060311198,0.09826799482107162,0.14347732067108154,0.19981275498867035,0.09671871364116669,0.12292969226837158,0.04746411740779877,0.19869516789913177,0.19596922397613525,0.09167158603668213,0.05129898339509964,0.40679970383644104,0.1437956541776657,0.10734659433364868,0.18115203082561493,0.1810663491487503,0.20564833283424377,0.027603410184383392,0.01182863861322403,0.025442441925406456,0.02204262837767601,0.031148428097367287
0,7,0.005881085526198149,0.1807863861322403,0.1507958173751831,0.2815280556678772,0.15018469095230103,0.17584316432476044,0.1010836809873581,0.19423124194145203,0.20674073696136475,0.09359575808048248,0.0432034507393837,0.3702296316623688,0.32396918535232544,0.05912909284234047,0.23485605418682098,0.3219067454338074,0.35707616806030273,0.0398322194814682,0.01888708397746086,0.03588402271270752,0.02744600921869278,0.03977733105421066
0,8,0.0018474606331437826,0.07256179302930832,0.23232415318489075,0.20669621229171753,0.14498724043369293,0.15622040629386902,0.08635395765304565,0.1895313858985901,0.1753801703453064,0.13063651323318481,0.053966764360666275,0.4771193861961365,0.2434510886669159,0.045362211763858795,0.23618915677070618,0.21402907371520996,0.27205485105514526,0.02976801246404648,0.014562868513166904,0.026959707960486412,0.023913700133562088,0.03463510423898697
0,9,0.001875873887911439,0.04951115697622299,0.09345649927854538,0.13867424428462982,0.09552791714668274,0.09223783016204834,0.05262674018740654,0.16250839829444885,0.30563458800315857,0.08837858587503433,0.06828749924898148,0.5131667852401733,0.08898243308067322,0.043401218950748444,0.10971760749816895,0.11501339077949524,0.16063478589057922,0.03288710489869118,0.018835341557860374,0.027137912809848785,0.021744493395090103,0.03162362426519394
