epoch,Train classes accuracy,Train classes precision,Train classes recall,Validation classes accuracy,Validation classes precision,Validation classes recall,Train confidence accuracy,Train confidence precision,Train confidence recall,Validation confidence accuracy,Validation confidence precision,Validation confidence recall,Validation confidence loss,Validation bounding box loss,Validation classes loss,Validation bounding box iou,Train confidence loss,Train bounding box loss,Train classes loss,Train bounding box iou
0,0.11748476836417979,0.2544820717131474,0.17914110429447852,0.10972143263217737,0.2483912483912484,0.16425531914893618,0.30322922883097936,0.46535056477053016,0.46535056477053016,0.30186170212765956,0.4637385086823289,0.4637385086823289,2.571668320837475,2.0096635795774915,2.3032579595702036,0.0002427112271696041,2.572591850556523,2.0098700207400033,2.299807060195739,0.0002375896295793116
1,0.12367569978811196,0.3427070457354759,0.1621345029239766,0.11636971046770601,0.3312202852614897,0.15211062590975255,0.30463554246765706,0.46700481866599036,0.46700481866599036,0.30359807660421156,0.465784787585856,0.465784787585856,2.5089757672945656,2.004337902296157,2.3951128026417323,1.3428395614027976e-05,2.467027539230255,2.0040082787892906,2.362069517733103,7.838158213767694e-06
2,0.08627156789197299,0.12586647209047794,0.2152214597629445,0.08154235145385588,0.11653116531165311,0.21357615894039736,0.3041981194543769,0.4664906580016247,0.4664906580016247,0.3029045643153527,0.46496815286624205,0.46496815286624205,2.5754462988036018,2.0039079461778915,2.4514693952742075,9.659646436505552e-06,2.539521152714649,2.0036155200866332,2.4089418348059595,1.2384795008052519e-05
3,0.1160958904109589,0.19177823873279276,0.22731336611533304,0.1110475100171723,0.1842355175688509,0.21846846846846846,0.30318302387267904,0.46529615306330147,0.46529615306330147,0.3013972055888224,0.46319018404907975,0.46319018404907975,2.4025139851797195,2.003715744926816,106.14516409419832,1.1759276246829403e-05,2.390597047575985,2.003432380147727,37.6643901790481,1.5445657486014236e-05
4,0.12785336781738446,0.355423569865583,0.16644707949055776,0.11824324324324324,0.3387096774193548,0.15373352855051245,0.29350858910142197,0.45381776599615364,0.45381776599615364,0.2912588592642592,0.4511238891792995,0.4511238891792995,2.6558738007999603,2.0042511408669608,2.337984140032814,2.597051412088885e-05,2.6139370303556144,2.003971142941211,2.290184354207602,2.318852562367908e-05
5,0.12818498147940285,0.3693402328589909,0.16410403793648512,0.11791128579449747,0.35175879396984927,0.15064562410329985,0.3009812073840013,0.46269877793117553,0.46269877793117553,0.2988313856427379,0.4601542416452442,0.4601542416452442,2.426348961648487,2.0041659459613617,2.3105436572574436,1.948429022117385e-05,2.41600429293621,2.003885608121573,2.2592945673379554,2.2471808276339243e-05
6,0.12662775033677592,0.34078549848942596,0.16770740410347904,0.11661971830985915,0.32293291731669266,0.15436241610738255,0.2989291790372619,0.46027017309569057,0.46027017309569057,0.29671801741460146,0.45764462809917356,0.45764462809917356,2.6815185971487137,2.0037951183319094,17.341068466050285,2.2784555109129068e-06,2.600305619010006,2.0035122589892653,2552.5458105946163,1.5983267196616107e-06
7,0.1265908323009348,0.35547122074636306,0.16430346440578864,0.11741573033707865,0.3370967741935484,0.15266617969320673,0.30230396388022046,0.46426022229020086,0.46426022229020086,0.30278884462151395,0.4648318042813456,0.4648318042813456,5.351319249414263,3.3397293354216075,101972653.53325033,7.36588761875672e-06,4.389806763235345,4.466534226773733,73529150.22198756,1.469713817438886e-05
8,0.1281562114240826,0.357433489827856,0.16652085156022164,0.12053571428571429,0.34726688102893893,0.15584415584415584,0.30362172371516616,0.46581261755884296,0.46581261755884296,0.3016295310941137,0.4634644864588656,0.4634644864588656,2.4022314360028223,2.0034074420020693,2.275226288522993,6.3732855847948005e-06,2.3510772722313202,2.0031422075018823,1167.2277135619197,1.031108456778296e-05
9,0.12647820700529339,0.3440563725490196,0.16666666666666666,0.11661971830985915,0.3249607535321821,0.15390334572490708,0.3014691218506947,0.46327510470936767,0.46327510470936767,0.3,0.46153846153846156,0.46153846153846156,2.8621815891492934,2.006852712858291,187.4012600392387,1.692404380134706e-05,2.819893594247749,2.0073971461100752,2568.1715111344693,3.0028582069100968e-05
