epoch,batch,encoded.0.weight,encoded.1.weight,encoded.4.weight,encoded.5.weight,encoded.8.weight,encoded.9.weight,encoded.12.weight,confidence.0.weight,confidence.3.weight,confidence.4.weight,confidence.7.weight,confidence.8.weight,bounding_box.0.weight,bounding_box.3.weight,bounding_box.4.weight,bounding_box.7.weight,bounding_box.8.weight,classes.0.weight,classes.3.weight,classes.4.weight,classes.7.weight,classes.8.weight
0,0,7.337765418924391e-05,0.03415980562567711,0.014516953378915787,0.016561275348067284,0.011450286023318768,0.01090906746685505,0.00649470929056406,0.006591510493308306,0.0037134934682399035,0.0036129322834312916,0.003619144670665264,0.025065558031201363,0.013436533510684967,0.007881475612521172,0.016500508412718773,0.05184822902083397,0.04049188643693924,0.011911082081496716,0.004638565704226494,0.009989336133003235,0.031373828649520874,0.02530095912516117
0,1,0.00018492536037229002,0.0036972726229578257,0.015198968350887299,0.014182895421981812,0.006593705154955387,0.008518611080944538,0.00458213035017252,0.006435055751353502,0.006233430467545986,0.00408448139205575,0.003312571905553341,0.023533090949058533,0.010834756307303905,0.011588335037231445,0.018743474036455154,0.035159528255462646,0.02690269611775875,0.007315373048186302,0.0032690316438674927,0.009074818342924118,0.017468059435486794,0.014934016391634941
0,2,0.00012669354327954352,0.0013718779664486647,0.0048064542934298515,0.004493081476539373,0.0038920571096241474,0.00402269558981061,0.0026668994687497616,0.0061162319034338,0.0030561431776732206,0.0031395419500768185,0.002379041165113449,0.018910180777311325,0.005726407747715712,0.006078607402741909,0.0181764867156744,0.03319970518350601,0.02941340021789074,0.003271155059337616,0.0040754033252596855,0.004738913383334875,0.00914840865880251,0.011373715475201607
0,3,3.0027567845536396e-05,0.000985968392342329,0.0022328614722937346,0.002849087119102478,0.0020910711027681828,0.0022792823147028685,0.0010076427133753896,0.0029901722446084023,0.003116325242444873,0.0031171669252216816,0.0015348244924098253,0.012860428541898727,0.0021964043844491243,0.0022880875039845705,0.004505641758441925,0.016153866425156593,0.02102261409163475,0.0020623793825507164,0.0019656415097415447,0.003390847472473979,0.0077726407907903194,0.010920070111751556
0,4,1.7817943671616376e-06,0.00070520443841815,0.002520937705412507,0.0023665595799684525,0.002142819110304117,0.001777502242475748,0.0012023174203932285,0.0020447741262614727,0.002189577789977193,0.0015607341192662716,0.0009654348250478506,0.008333945646882057,0.0019342260202392936,0.001883713062852621,0.0034774248488247395,0.014096636325120926,0.017809171229600906,0.0019081818172708154,0.002291138516739011,0.0037398238200694323,0.006851843558251858,0.010177267715334892
0,5,2.4705419491510838e-05,0.0004933542222715914,0.0015907518099993467,0.0015369756147265434,0.0012188281398266554,0.0015240729553624988,0.0009894722606986761,0.0017734360881149769,0.0013859699247404933,0.0012999546015635133,0.0006201545475050807,0.00523702846840024,0.0015549494419246912,0.0007722082664258778,0.002411415334790945,0.01145152561366558,0.017845172435045242,0.0016456765588372946,0.0018288340652361512,0.002981516532599926,0.00580753106623888,0.009195898659527302
0,6,1.1068857929785736e-05,0.0006318088853731751,0.0022013422567397356,0.0018546434585005045,0.0011835612822324038,0.0013534692116081715,0.000886861584149301,0.0017527969321236014,0.0007040011696517467,0.0010905950330197811,0.0006696116179227829,0.006697503849864006,0.0017083456041291356,0.0016861464828252792,0.0030892628710716963,0.011247042566537857,0.014546820893883705,0.0016593121690675616,0.0015211217105388641,0.0025856115389615297,0.004492711741477251,0.008080082014203072
0,7,4.6274031774373725e-05,0.0004023277433589101,0.0019363121828064322,0.0018883486045524478,0.0011704484932124615,0.001183864427730441,0.0005981936119496822,0.001547388848848641,0.0005043443525210023,0.0011043050326406956,0.0004964184481650591,0.0039389175362885,0.0015908611239865422,0.00163073162548244,0.0020222519524395466,0.008790461346507072,0.013908376917243004,0.0012077426072210073,0.0013507185503840446,0.0018511441303417087,0.003612178610637784,0.0050945887342095375
0,8,1.4206941159500275e-05,0.00044271329534240067,0.0018071277299895883,0.0016730058705434203,0.0009799987310543656,0.001004244084469974,0.0006380851264111698,0.0018637734465301037,0.0017799645429477096,0.0011008529691025615,0.0005071103805676103,0.004196262918412685,0.001095449784770608,0.0015417288523167372,0.002047610701993108,0.0072029209695756435,0.010940048843622208,0.0008947524474933743,0.001074641477316618,0.0014424852561205626,0.0028629163280129433,0.003850784618407488
0,9,2.8650767490034923e-05,0.0005507201422005892,0.0014895767671987414,0.0014243986224755645,0.0009144530049525201,0.0009721615933813155,0.0007853812421672046,0.001850265427492559,0.0013169462326914072,0.0013166387798264623,0.00044245735625736415,0.004993547685444355,0.0013371105305850506,0.001410803059116006,0.0020041759125888348,0.006188754457980394,0.010174001567065716,0.0008321949862875044,0.0005970045458525419,0.0013310820795595646,0.002848249627277255,0.0037894609849900007
