epoch,Train classes accuracy,Train classes precision,Train classes recall,Validation classes accuracy,Validation classes precision,Validation classes recall,Train confidence accuracy,Train confidence precision,Train confidence recall,Validation confidence accuracy,Validation confidence precision,Validation confidence recall,Validation confidence loss,Validation bounding box loss,Validation classes loss,Validation bounding box iou,Train confidence loss,Train bounding box loss,Train classes loss,Train bounding box iou
0,0.12496156868103714,0.3058017054004347,0.17444799465878202,0.12343201204214752,0.30336039461514747,0.17225885510882885,0.30434552339591664,0.4666639597206432,0.4666639597206432,0.3044368850360291,0.46677135326117436,0.46677135326117436,2.2957713361283605,2.0375456908126646,2.2114665290781432,0.0012135589625158368,2.2991857209246285,2.037964723287343,2.19026926548269,0.0018346058487621834
1,0.1265805666373656,0.28965623952342884,0.18356240500743598,0.12540817591865416,0.28712028011734647,0.18211284513805523,0.30786457647213805,0.4707896857373086,0.4707896857373086,0.30762789004187147,0.47051289190844797,0.47051289190844797,1.945386688920688,2.025851449162675,2.1949032669130237,0.0022531890604217814,1.9069972481129376,2.025241294673822,2.1719132764911535,0.003293369345648076
2,0.140444330349025,0.3025624481519034,0.2076775856887525,0.13719787777559442,0.29730880599557147,0.20303594277073397,0.3102203316955333,0.473539181450623,0.473539181450623,0.3098726153176149,0.4731339699661981,0.4731339699661981,1.7529044347491192,2.0216214979468914,2.1441789862651874,0.0007599405820112267,1.6941839917568573,2.0211866863171744,2.120966505191213,0.0011407441872083577
3,0.15600749264115601,0.3211780908994597,0.2327523992322457,0.15183564770781816,0.31390593047034765,0.2272520214098622,0.3125578565517332,0.4762576445549835,0.4762576445549835,0.31134717527764366,0.47485087267103615,0.47485087267103615,1.6790232095959339,2.0193504536407656,2.0769898786758443,0.0005741514196760026,1.5922402634980763,2.019069335637807,2.055788884064167,0.0008264398063671367
4,0.17560865644724977,0.33894553640680275,0.2670830600441238,0.17003636363636362,0.3309036869294459,0.2591299528955389,0.3132542325250063,0.4770656355284832,0.4770656355284832,0.3117044508524064,0.47526628525175224,0.47526628525175224,1.6252446465126051,2.0179137684924124,1.9786052099933065,0.00026128756578262287,1.519641265146044,2.0175721275094944,1.955697522093695,0.0004472568768104861
5,0.19130032916144002,0.3556299751025704,0.2927853802182574,0.18523593689610343,0.3459090610852306,0.28509625784122866,0.3144840363764466,0.4784904611597483,0.4784904611597483,0.3123930284694935,0.47606627236324894,0.47606627236324894,1.5825614761826277,2.0166593887514725,1.880926279334137,0.00042901457867374463,1.4708894605177765,2.0161728295571333,1.857242220066642,0.0006296296013639181
6,0.20018627125521007,0.3638664476551239,0.3079683931282008,0.1932014066055299,0.3547509020700133,0.29787912613618245,0.31500464464399214,0.47909282438963935,0.47909282438963935,0.31329521516701775,0.4771131601620502,0.4771131601620502,1.5377094869022188,2.015533873032193,1.8174874637570573,0.00042880146126946547,1.4056903192099641,2.0151600259811087,1.7951768234499188,0.0006599862918839034
7,0.20606269189316476,0.3708497009013708,0.31681844765644585,0.1985069562266712,0.3613564766199271,0.3057864199466834,0.31539290961270966,0.47954175107355657,0.47954175107355657,0.313997113997114,0.47792664177465405,0.47792664177465405,1.521688516891562,2.014538854607157,1.7710212560169698,0.00017970611588527137,1.3859456091502116,2.014697059063325,1.745215557379496,0.00018954641319894011
8,0.21260185745294097,0.3784781059466308,0.32664078943771696,0.20438224389592172,0.3677283653846154,0.3151199917602225,0.3163905577584272,0.4806940552615062,0.4806940552615062,0.31426098663333013,0.47823223823809174,0.47823223823809174,1.4673336745302517,2.0142452504520847,1.7184409805990273,0.00016804266728976929,1.3171894816039686,2.0141072205010344,1.687502886142568,0.00018899246272121228
9,0.2182097141855164,0.38333821060575723,0.33623787522628407,0.20990340553192893,0.37168709865732635,0.32534491568727647,0.31736312994331933,0.4818157161525754,0.4818157161525754,0.315495188500396,0.47965996570469555,0.47965996570469555,1.412398103427161,2.0136905507375373,1.6798547556100887,6.692247037400856e-05,1.255575277482984,2.0134963064333116,1.6467618238040214,0.00012632490900511332
