epoch,Train classes accuracy,Train classes precision,Train classes recall,Validation classes accuracy,Validation classes precision,Validation classes recall,Train confidence accuracy,Train confidence precision,Train confidence recall,Validation confidence accuracy,Validation confidence precision,Validation confidence recall,Validation confidence loss,Validation bounding box loss,Validation classes loss,Validation bounding box iou,Train confidence loss,Train bounding box loss,Train classes loss,Train bounding box iou
0,0.08049802761341222,0.1325350111629795,0.17014069828035436,0.06381660470879802,0.10435663627152988,0.1410958904109589,0.29050335910333885,0.4502171297022969,0.4502171297022969,0.28970065956367325,0.4492525570416995,0.4492525570416995,3.356176942303067,2.9492349461146765,2.4268890026637484,0.0017980878080873352,3.265867826450302,2.9738973623298737,2.385574898087835,0.0019260154711731277
1,0.08640174990885892,0.1498103666245259,0.16952789699570817,0.08156028368794327,0.14285714285714285,0.1597222222222222,0.30357557079895287,0.46575829986272815,0.46575829986272815,0.30151338766006985,0.46332737030411447,0.46332737030411447,2.669329397110712,2.7309809276035852,2.3871290506635394,0.00377604487515609,2.6070801177656793,2.7328536079590577,2.3420606463788505,0.0032825810422402726
2,0.09307819513347508,0.164440734557596,0.1766024204392649,0.08747044917257683,0.15677966101694915,0.16517857142857142,0.30468155500413563,0.467058883197241,0.467058883197241,0.3032514930325149,0.4653767820773931,0.4653767820773931,2.522135941755204,2.620740184329805,2.362479726927621,0.004081275532260493,2.425925109759871,2.6250378913189993,2.315908518182226,0.003401760526663478
3,0.09989557953358859,0.18330849478390462,0.18001254442818315,0.09217391304347826,0.17245119305856832,0.1652806652806653,0.3059215958254896,0.46851449092104597,0.46851449092104597,0.3032514930325149,0.4653767820773931,0.4653767820773931,2.4977520426682065,2.519438861211141,2.347736032576788,0.004668404633134959,2.3349374424980347,2.53262564073126,2.29573880046247,0.0040181664678447665
4,0.0997818348834539,0.18736524363949977,0.17591093117408907,0.09983079526226735,0.18890074706510138,0.17472852912142153,0.3063110641668867,0.468971093592076,0.468971093592076,0.30313588850174217,0.46524064171123,0.46524064171123,2.4842326502572925,2.4587878545125323,2.341015893845331,0.004949093773999872,2.27452590092119,2.463613760040467,2.2875149393656167,0.004200213710799903
5,0.104528430371127,0.20367094206103495,0.17677543186180422,0.09750566893424037,0.19047619047619047,0.1665053242981607,0.30610492950770957,0.4687294605389555,0.4687294605389555,0.3013972055888224,0.46319018404907975,0.46319018404907975,2.4644267737865446,2.394265392394293,2.330081381570725,0.004627408523705353,2.249071705772216,2.3951004585587836,2.2730115479733572,0.004050057636663677
6,0.10752930568079351,0.21337508387385373,0.1781512605042017,0.09813874788494077,0.19528619528619529,0.16477272727272727,0.3048885360852021,0.4673020379194971,0.4673020379194971,0.3016295310941137,0.4634644864588656,0.4634644864588656,2.5553082707950048,2.344976532799857,2.3146799076171147,0.004304632104301293,2.314278540841068,2.3472786754010673,2.2609679081353797,0.003836009265007788
7,0.10951847704367301,0.21714031971580816,0.18097705403404885,0.09904333145751266,0.19753086419753085,0.1657250470809793,0.3049115263767157,0.4673290414153191,0.4673290414153191,0.3006993006993007,0.46236559139784944,0.46236559139784944,2.6149737581184933,2.2988545077187674,2.312811209814889,0.004697034308365325,2.3327420870941804,2.305906657713005,2.258617378142943,0.0044614004871684565
8,0.11468701614687016,0.22972972972972974,0.18634321653189578,0.10852713178294573,0.21753607103218647,0.17801998183469572,0.3067229662862044,0.4694537008987176,0.4694537008987176,0.29953302201467646,0.46098562628336753,0.46098562628336753,2.5617941599516643,2.276678896404448,2.299470919881548,0.004674867937518727,2.2126229462853395,2.279357433319092,2.2428833174418252,0.00455538310736126
9,0.11510870764816246,0.23443470442796133,0.18443854995579134,0.11233480176211454,0.22666666666666666,0.18214285714285713,0.3078417811151731,0.47076303198186853,0.47076303198186853,0.3029045643153527,0.46496815286624205,0.46496815286624205,2.477873482760929,2.2337566457475933,2.2952050822121755,0.004835608906190222,2.1077231183109513,2.232360446309469,2.2342044028891137,0.004715971582069859
