epoch,batch,encoded.0.weight,encoded.1.weight,encoded.4.weight,encoded.5.weight,encoded.8.weight,encoded.9.weight,encoded.12.weight,confidence.0.weight,confidence.3.weight,confidence.4.weight,confidence.7.weight,confidence.8.weight,bounding_box.0.weight,bounding_box.3.weight,bounding_box.4.weight,bounding_box.7.weight,bounding_box.8.weight,classes.0.weight,classes.3.weight,classes.4.weight,classes.7.weight,classes.8.weight
0,0,0.000458252354292199,0.0786871612071991,0.0464731901884079,0.04669950157403946,0.020280811935663223,0.03109421394765377,0.01304623857140541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033919647336006165,0.015651853755116463,0.0286041721701622,0.01669110730290413,0.02915310300886631
0,1,0.0037996815517544746,0.09431102126836777,0.027780530974268913,0.05200331285595894,0.03027234971523285,0.030731581151485443,0.009749284945428371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483499586582184,0.01719166524708271,0.02577826753258705,0.01978228986263275,0.027246415615081787
0,2,0.0034619998186826706,0.08544065803289413,0.03257811442017555,0.05138451233506203,0.017504390329122543,0.034578487277030945,0.019173525273799896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039868492633104324,0.019609810784459114,0.0344969779253006,0.02652514912188053,0.03831077367067337
0,3,5.779071943834424e-05,0.08747319877147675,0.03999652713537216,0.04948383569717407,0.02419123239815235,0.032715827226638794,0.019872914999723434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039633505046367645,0.017559995874762535,0.03031933307647705,0.0208201352506876,0.0336928591132164
0,4,0.0012220893986523151,0.0820680633187294,0.0387621745467186,0.047305118292570114,0.01827075704932213,0.030366092920303345,0.014841379597783089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373198539018631,0.014074498787522316,0.02777061238884926,0.016444843262434006,0.03615092486143112
0,5,0.0020805918611586094,0.07698795199394226,0.022294992581009865,0.04631325602531433,0.03179623931646347,0.03264719247817993,0.014002852141857147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03566735237836838,0.015985790640115738,0.02669135108590126,0.017261652275919914,0.03298097848892212
0,6,0.0015801979461684823,0.09170667827129364,0.045365773141384125,0.05158646032214165,0.02141701430082321,0.031480927020311356,0.017251476645469666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034996550530195236,0.018297044560313225,0.027735965326428413,0.02271229773759842,0.03086503967642784
0,7,0.0025711844209581614,0.0884818285703659,0.0218606386333704,0.05210885405540466,0.029638376086950302,0.032880447804927826,0.01673455908894539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04113534465432167,0.017570823431015015,0.03221345692873001,0.021127713844180107,0.033083267509937286
0,8,0.0014120907289907336,0.10127416998147964,0.02699415013194084,0.050518181174993515,0.022885339334607124,0.03168627619743347,0.013675069436430931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03672541305422783,0.02044357918202877,0.02940293215215206,0.01863963156938553,0.02859233319759369
0,9,0.0019091835711151361,0.07501694560050964,0.04065631330013275,0.05314720794558525,0.026247195899486542,0.03389141708612442,0.016319282352924347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03772379457950592,0.017995120957493782,0.029750486835837364,0.025066711008548737,0.027880888432264328
