epoch,Train classes accuracy,Train classes precision,Train classes recall,Validation classes accuracy,Validation classes precision,Validation classes recall,Train confidence accuracy,Train confidence precision,Train confidence recall,Validation confidence accuracy,Validation confidence precision,Validation confidence recall,Validation confidence loss,Validation bounding box loss,Validation classes loss,Validation bounding box iou,Train confidence loss,Train bounding box loss,Train classes loss,Train bounding box iou
0,0.22566246341107496,0.3846232626188734,0.3531758826374335,0.2154900750462948,0.3700418410041841,0.34034583611267893,0.31793472087445596,0.4824741557207094,0.4824741557207094,0.31624997003619626,0.48053177927517754,0.48053177927517754,1.380678938037495,1.1578842481955325,1.6092075367098422,0.4358699320387974,1.2224876449401427,1.218615448649124,1.5759296511616399,0.4072381935369373
1,0.22728009486354833,0.3869852567361464,0.3551414327228132,0.21683475562451512,0.37260456590568236,0.3415304719718955,0.3179789902739962,0.482525127669738,0.482525127669738,0.316118823275552,0.480380369439283,0.480380369439283,1.3818576115057108,1.152298014880046,1.5982328994494173,0.4388607565499016,1.2288665321364036,1.215130870873687,1.561045031091618,0.40923832540244914
2,0.22898693615972393,0.3918519919130802,0.35523002070120385,0.21590394200271862,0.37427064631956913,0.33785768548999745,0.31791258401949934,0.48244866598040714,0.48244866598040714,0.3159876261960145,0.4802288713145523,0.4802288713145523,1.4424745154189211,1.1379808801010955,1.589820386868536,0.4456773108090082,1.2790055013603183,1.2019667935429479,1.5482247025319051,0.41531134312393897
3,0.22828866612111293,0.392942557405913,0.3526692828359978,0.2158121736874534,0.37575518039636385,0.33643395177190233,0.31813610024203964,0.4827059970265933,0.4827059970265933,0.31605323102745475,0.4803046314178479,0.4803046314178479,1.477210109694878,1.1379253993135,1.5939738807243495,0.44557123902611034,1.31171457024788,1.2001211150264623,1.5531236544596292,0.4159779261148804
4,0.23017171931312275,0.3931716785445275,0.3569944234006734,0.21784540003868222,0.37684715329281215,0.34050486219579784,0.3182997716421009,0.48289437423723475,0.48289437423723475,0.31623357944194075,0.48051285787134845,0.48051285787134845,1.4614640430971688,1.1300685246835633,1.5767798926479826,0.4493184892200626,1.2804376286580414,1.1905717263849005,1.5347967702491565,0.4204477774893613
5,0.23404326568883532,0.3964434108087412,0.36359852770949574,0.22108789280587016,0.37949728930507637,0.34625761966623364,0.3185230342197679,0.48315126236418454,0.48315126236418454,0.3167004036459893,0.48105157827708545,0.48105157827708545,1.3997805330796464,1.1197618868496086,1.5528022762066513,0.45428551976381004,1.2024426226856937,1.1827220622717827,1.5050446711271892,0.42423013712979407
6,0.2337160900190122,0.3973373202335184,0.3620640440107951,0.22030547495296707,0.38059824822343413,0.34344087090520453,0.3187571921749137,0.48342059336823734,0.48342059336823734,0.31656942963593016,0.4809004713461573,0.4809004713461573,1.4224525411960989,1.1184149951227516,1.5496226682770444,0.45471054891465335,1.2143955092772787,1.1792092729863528,1.5025037924206648,0.4255877787680632
7,0.23469958820237388,0.3951120735720111,0.36632204737754714,0.2214046822742475,0.37727963525835867,0.3489107519325369,0.3184987255900226,0.48312329683518773,0.48312329683518773,0.31640564149880773,0.48071146388974856,0.48071146388974856,1.4110242976369296,1.1187440414368781,1.545604690089646,0.4544598921659148,1.195147992741321,1.1785901288312477,1.491030165469603,0.4257825621733857
8,0.23605969651492412,0.3985613333708719,0.3666774590429321,0.22163126214210643,0.3811271153951476,0.34623613115080354,0.3193352701315274,0.4840850955188853,0.4840850955188853,0.3171175484797702,0.4815326450487131,0.4815326450487131,1.3872129135777729,1.1187325372963897,1.5414586438017728,0.45443436951524435,1.1501471652909114,1.1768541301211544,1.4829683877373439,0.42657106657411525
9,0.23746238092474528,0.39854729635710906,0.37008514981975116,0.223451117097132,0.3810733394584662,0.3507436700989902,0.3197736894573985,0.4845886715454492,0.4845886715454492,0.3171747639053467,0.4815986042200534,0.4815986042200534,1.3601671818507106,1.1137352006191492,1.5293810513706925,0.45694530708709274,1.1036776665430266,1.173047880307475,1.46693044704874,0.428537697434861
10,0.23645815168198767,0.39943048717193397,0.36690332306820084,0.2221587845338916,0.38087987383762034,0.347731109125211,0.31970543012057945,0.484510289680885,0.484510289680885,0.31688041096382513,0.48125920672158873,0.48125920672158873,1.3827968643399369,1.114314350688078,1.5393409749441542,0.45671131876254684,1.1215845122479637,1.1737601166085116,1.4736013095213347,0.42828994996655145
11,0.2360636613615532,0.4001977680463342,0.3653127014829142,0.22253691446028515,0.38265389876880984,0.34718498659517427,0.3198001087491261,0.4846190065133799,0.4846190065133799,0.3170766744478362,0.4814855210776027,0.4814855210776027,1.4204871427397108,1.124588725472747,1.5416243795219726,0.4518888324527438,1.1582955322733168,1.1774107147366644,1.479295200392622,0.4266901591953784
12,0.234949525337612,0.4027994670410751,0.3605411644011285,0.22056003068661298,0.3846582673653696,0.3408080608515262,0.3193264518887266,0.4840749632990136,0.4840749632990136,0.31669221924108854,0.48104213667127577,0.48104213667127577,1.4705879650881715,1.1269025068733773,1.5555408927026093,0.4505741139514283,1.2154585725642586,1.1793316057480498,1.4864142913185288,0.42548551480314184
13,0.2369926382809391,0.40357168066633725,0.3647417576809227,0.22262796900800202,0.38384889132220096,0.3464275126000593,0.31987935431256553,0.4847099899962731,0.4847099899962731,0.3169785568047125,0.4813723885888834,0.4813723885888834,1.4327279639842083,1.1198143859411787,1.5311201707624023,0.4541644638868475,1.1518521082386755,1.1756391633442635,1.4618695597555693,0.427491668080877
14,0.23501397746865532,0.402883994547672,0.36062520870257636,0.2219457735247209,0.38621225577264656,0.3428937512320126,0.31914562754518566,0.4838671650515003,0.4838671650515003,0.31630733092844043,0.48059799333539704,0.48059799333539704,1.5673504413596406,1.1376799357407994,1.553590611940264,0.4456098791472209,1.2856689826579681,1.185868106283311,1.4850093644661386,0.42262457392828473
15,0.23333670050675961,0.4031326808126936,0.3564961288165239,0.22003796531643127,0.3861006040761023,0.33844707279655567,0.3190309086608407,0.4837353037992719,0.4837353037992719,0.3161925995181416,0.4804655483306923,0.4804655483306923,1.5492173087791805,1.141889157621293,1.5661205361803767,0.4434024555650717,1.2719793758206477,1.1894806898613068,1.4986339328350016,0.42071634102680794
16,0.23212593094109682,0.4039350829136108,0.3530623278325567,0.21926255973137027,0.38750356633380884,0.3355568732088151,0.3187638169453287,0.48342821185932416,0.48342821185932416,0.31597122302158276,0.4802099278373059,0.4802099278373059,1.5970489853951377,1.1443099565830126,1.5793886028493092,0.4422751450874228,1.3204207781171393,1.1929397720221915,1.5133409746962256,0.4191216042721315
17,0.2314050287380682,0.4036823425022183,0.3515887633792295,0.21869551178559896,0.38740490762454954,0.3343040473840079,0.31862908794988926,0.48327325835845336,0.48327325835845336,0.31603683099942453,0.4802856934625756,0.4802856934625756,1.6057971808764933,1.140066535402909,1.5866132991775284,0.44422461042870676,1.3236481737930794,1.1913772336458028,1.5201245440344864,0.4196486646234626
18,0.2363038227700508,0.4054328255837215,0.3616191483667045,0.2229635277671877,0.3890675241157556,0.34307782557684785,0.3193440881458474,0.4840952273407927,0.4840952273407927,0.3166512942754812,0.48099492348841866,0.48099492348841866,1.5538388486812567,1.1218517158839232,1.541923027497349,0.45300550330018646,1.2415528943927803,1.1778696077749877,1.465282051630055,0.42618753976130747
19,0.23671899711988278,0.4056081697854861,0.362452204945195,0.2232017823042648,0.38904915122600686,0.34365658842554025,0.31968561032772663,0.48448752919013327,0.48448752919013327,0.31676587182773036,0.4811270987575719,0.4811270987575719,1.515308193478527,1.1223984982172146,1.540866992585954,0.45262773628954817,1.1850164131183136,1.178114667298878,1.462964072369774,0.4258966202712669
