epoch,Train classes accuracy,Train classes precision,Train classes recall,Validation classes accuracy,Validation classes precision,Validation classes recall,Train confidence accuracy,Train confidence precision,Train confidence recall,Validation confidence accuracy,Validation confidence precision,Validation confidence recall,Validation confidence loss,Validation bounding box loss,Validation classes loss,Validation bounding box iou,Train confidence loss,Train bounding box loss,Train classes loss,Train bounding box iou
0,0.12818498147940285,0.3693402328589909,0.16410403793648512,0.11791128579449747,0.35175879396984927,0.15064562410329985,0.18247948029719532,0.30863872623198896,0.30863872623198896,0.17904612978889758,0.3037135278514589,0.3037135278514589,0.6851081398555211,0.07995742174486319,2.2543385106041316,0.007587699674712937,0.6873330028660326,0.07894910952772002,2.230484985443483,0.00986911289545382
1,0.12818498147940285,0.3693402328589909,0.16410403793648512,0.11791128579449747,0.35175879396984927,0.15064562410329985,0.18247948029719532,0.30863872623198896,0.30863872623198896,0.17904612978889758,0.3037135278514589,0.3037135278514589,0.6851094906670706,0.07995742174486319,2.3000028848648073,0.007587699674712937,0.6873325834791344,0.07894910952772002,2.23123236880245,0.00986911289545382
2,0.12818498147940285,0.3693402328589909,0.16410403793648512,0.11791128579449747,0.35175879396984927,0.15064562410329985,0.18247948029719532,0.30863872623198896,0.30863872623198896,0.17904612978889758,0.3037135278514589,0.3037135278514589,0.6851108227457319,0.07995742174486319,2.265372747920808,0.007587699674712937,0.6873323098722711,0.07894910952772002,2.20426635857088,0.00986911289545382
3,0.12818498147940285,0.3693402328589909,0.16410403793648512,0.11791128579449747,0.35175879396984927,0.15064562410329985,0.18247948029719532,0.30863872623198896,0.30863872623198896,0.17904612978889758,0.3037135278514589,0.3037135278514589,0.6851120752380008,0.07995742174486319,2.2542829497655235,0.007587699674712937,0.687332062836153,0.07894910952772002,2.19706796163536,0.00986911289545382
4,0.12818498147940285,0.3693402328589909,0.16410403793648512,0.11791128579449747,0.35175879396984927,0.15064562410329985,0.18247948029719532,0.30863872623198896,0.30863872623198896,0.17904612978889758,0.3037135278514589,0.3037135278514589,0.6851131947835286,0.07995742174486319,2.247960213252476,0.007587699674712937,0.6873318014374699,0.07894910952772002,2.1929997636611205,0.00986911289545382
5,0.12818498147940285,0.3693402328589909,0.16410403793648512,0.11791128579449747,0.35175879396984927,0.15064562410329985,0.18247948029719532,0.30863872623198896,0.30863872623198896,0.17904612978889758,0.3037135278514589,0.3037135278514589,0.6851142270224435,0.07995742174486319,2.2445193000066848,0.007587699674712937,0.6873316017978163,0.07894910952772002,2.1912677446043634,0.00986911289545382
6,0.12818498147940285,0.3693402328589909,0.16410403793648512,0.11791128579449747,0.35175879396984927,0.15064562410329985,0.18247948029719532,0.30863872623198896,0.30863872623198896,0.17904612978889758,0.3037135278514589,0.3037135278514589,0.6851150794256301,0.07995742174486319,2.241903085708618,0.007587699674712937,0.6873313001839512,0.07894910952772002,2.189788617283465,0.00986911289545382
7,0.12818498147940285,0.3693402328589909,0.16410403793648512,0.11791128579449747,0.35175879396984927,0.15064562410329985,0.18247948029719532,0.30863872623198896,0.30863872623198896,0.17904612978889758,0.3037135278514589,0.3037135278514589,0.6851159662292117,0.07995742174486319,2.2409338637760707,0.007587699674712937,0.687331162303327,0.07894910952772002,2.1890370070216165,0.00986911289545382
8,0.12818498147940285,0.3693402328589909,0.16410403793648512,0.11791128579449747,0.35175879396984927,0.15064562410329985,0.18247948029719532,0.30863872623198896,0.30863872623198896,0.17904612978889758,0.3037135278514589,0.3037135278514589,0.6851167619796026,0.07995742174486319,2.2399000606082735,0.007587699674712937,0.687330946864852,0.07894910952772002,2.1887387353253653,0.00986911289545382
9,0.12818498147940285,0.3693402328589909,0.16410403793648512,0.11791128579449747,0.35175879396984927,0.15064562410329985,0.18247948029719532,0.30863872623198896,0.30863872623198896,0.17904612978889758,0.3037135278514589,0.3037135278514589,0.6851174474897839,0.07995742174486319,2.2397173529579524,0.007587699674712937,0.6873307608696352,0.07894910952772002,2.1883258201989784,0.00986911289545382
