epoch,Validation Confidence,Validation Bounding box,Validation Classes,Validation accuracy,Train Confidence,Train Bounding box,Train Classes,Train accuracy
0,0.6989115155935287,0.17685661493241786,2.31573916387558,0.0485,0.6982004903256893,0.1685380730777979,2.3031861633062363,0.04413311
1,0.6900402108430862,0.13303177540004255,2.3000815744400023,0.057,0.690180342644453,0.12678844202309847,2.2903475761413574,0.05762971
2,0.6843321380615235,0.10857946199178696,2.2935956959724426,0.0765,0.6858641356229782,0.10395909193903208,2.2833915799856186,0.08049129
3,0.6783865591287613,0.09705330933630467,2.287043544769287,0.171,0.68118005245924,0.0933189601637423,2.2775847762823105,0.1752116
4,0.6734114356040954,0.09063027703016996,2.281942111492157,0.302,0.6771509721875191,0.08721065986901522,2.2722686380147934,0.31690705
