epoch,Train classes accuracy,Train classes precision,Train classes recall,Validation classes accuracy,Validation classes precision,Validation classes recall,Train confidence accuracy,Train confidence precision,Train confidence recall,Validation confidence accuracy,Validation confidence precision,Validation confidence recall,Validation confidence loss,Validation bounding box loss,Validation classes loss,Validation bounding box iou,Train confidence loss,Train bounding box loss,Train classes loss,Train bounding box iou
0,0.12357796118670533,0.3499684144030322,0.16039374638100753,0.11839911061700945,0.34299516908212563,0.1531272465851905,0.3045665122435473,0.4669237012987013,0.4669237012987013,0.3034825870646766,0.46564885496183206,0.46564885496183206,2.4279081086885363,2.049282667977469,2.229201939900716,3.8258724269412814e-05,2.4218555387244165,2.048755507871329,2.210092423910118,1.56147733536908e-05
1,0.1239086635325722,0.29742074153680814,0.17518594714353536,0.11368778280542986,0.2830985915492958,0.1596505162827641,0.3009812073840013,0.46269877793117553,0.46269877793117553,0.30011664722546244,0.46167649320687004,0.46167649320687004,2.608767899445125,2.0365402285257974,2.222869318099249,3.754137349980218e-06,2.5890165380684724,2.0372679922954147,2.192384837621666,1.4027333937596574e-05
2,0.12926992632283993,0.3035386631716907,0.18378035232502776,0.1177136389360498,0.2857142857142857,0.16680032076984763,0.30320612711780115,0.4653233603012263,0.4653233603012263,0.29953302201467646,0.46098562628336753,0.46098562628336753,2.493627848795482,2.0294854818071637,2.2203976701554797,0.0,2.432556775679071,2.029465569071023,2.1744537238615105,0.0
3,0.12944332662642521,0.30806065442936953,0.18250591016548465,0.11678004535147392,0.28851540616246496,0.16401273885350318,0.3052791643251463,0.4677607253203667,0.4677607253203667,0.3023255813953488,0.4642857142857143,0.4642857142857143,2.38578610204515,2.024182999474662,2.224438945225307,0.0,2.2802202371229607,2.0247223635753953,2.170112299631877,1.3069752475782578e-06
4,0.13089937666963491,0.30340557275541796,0.18714194780394652,0.11934389140271494,0.2878581173260573,0.16934189406099517,0.30468155500413563,0.467058883197241,0.467058883197241,0.2997665888629543,0.46126218573627503,0.46126218573627503,2.591570379847572,2.0211336957840693,2.223259138152713,0.0,2.4501989692090507,2.0209054717098374,2.167490865810808,4.342824928266142e-07
5,0.13137712570856952,0.30331023864511164,0.18815663801337154,0.11961451247165533,0.284366576819407,0.1711273317112733,0.3065628402679249,0.46926612455174505,0.46926612455174505,0.3023255813953488,0.4642857142857143,0.4642857142857143,2.4161873275325414,2.0184767418815976,2.224941053390503,0.0,2.3097487946590745,2.017954605171479,2.166313783231988,0.0
6,0.13141274238227146,0.3220200923160467,0.18167892156862744,0.11664779161947905,0.29555236728837875,0.16156862745098038,0.3073399031014139,0.4701759693440226,0.4701759693440226,0.30486593843098314,0.4672754946727549,0.4672754946727549,2.230869377965019,2.017040555590675,2.2257875546954926,0.0,2.078059380313,2.0167852137462203,2.159536304244076,8.863582369956996e-06
7,0.13210479573712255,0.2992205179783757,0.1912875743449606,0.11671388101983003,0.2724867724867725,0.16954732510288065,0.30843397281911217,0.47145515819123784,0.47145515819123784,0.304635761589404,0.467005076142132,0.467005076142132,2.193215925040699,2.0172401260194324,2.229175787653242,0.0,2.009851378848754,2.0165905234325363,2.154045102107956,3.466714286946352e-06
8,0.13151171831611685,0.3124835048825548,0.18505783057205377,0.11674259681093394,0.2827586206896552,0.16585760517799353,0.30738555844840654,0.4702293924880262,0.4702293924880262,0.3037135278514589,0.4659206510681587,0.4659206510681587,2.245152499335153,2.01475165049235,2.22207753544762,0.0,2.1044536642281404,2.014114744691964,2.1631214977746986,0.0
9,0.1337453100860737,0.3099744245524297,0.19044626021370206,0.12256267409470752,0.2898550724637681,0.1751592356687898,0.3081380036871214,0.4711093215220455,0.4711093215220455,0.304980969717028,0.4674106010651788,0.4674106010651788,2.1398755796750386,2.0137411757877897,2.223552631423587,0.0,1.9885203199214245,2.0131803880254906,2.15608667321952,0.0
