epoch,Train classes accuracy,Train classes precision,Train classes recall,Validation classes accuracy,Validation classes precision,Validation classes recall,Train confidence accuracy,Train confidence precision,Train confidence recall,Validation confidence accuracy,Validation confidence precision,Validation confidence recall,Validation confidence loss,Validation bounding box loss,Validation classes loss,Validation bounding box iou,Train confidence loss,Train bounding box loss,Train classes loss,Train bounding box iou
0,0.10567536889897844,0.20412190309142733,0.17972972972972973,0.09620826259196379,0.18681318681318682,0.1655306718597858,0.2880758807588076,0.44729644435093624,0.44729644435093624,0.286321155480034,0.44517833553500663,0.44517833553500663,0.4601186533414182,0.19026122790007363,2.330314421199617,0.00011084824858006046,0.45211082768727495,0.1831314509891602,2.300533724118428,0.00010620717472762868
1,0.1180186170212766,0.2508243052284503,0.1822693821666952,0.09933035714285714,0.21523579201934703,0.1557305336832896,0.2996067453176032,0.4610729305569802,0.4610729305569802,0.29906542056074764,0.460431654676259,0.460431654676259,0.387269899752878,0.11274243382470948,2.3004968293507893,0.001186808543723254,0.38149534489016934,0.10829747575952346,2.24011700411877,0.001438309866142549
2,0.128958287835772,0.2876979293544458,0.18944497914661534,0.11154273029966703,0.2570332480818414,0.16461916461916462,0.3036909416208336,0.4658940733963607,0.4658940733963607,0.304059652029826,0.4663278271918678,0.4663278271918678,0.3258427194576888,0.09096171686337108,2.263242869150071,0.005487655041492655,0.32512719300856074,0.08749310815908823,2.1954951185777962,0.0077693588373879624
3,0.13171839515518546,0.29278846153846155,0.19318001586042824,0.11706239646604086,0.26700251889168763,0.1724979658258747,0.30500347233704816,0.46743702802696263,0.46743702802696263,0.3044054322623385,0.46673438293550024,0.46673438293550024,0.3152039295718783,0.08262738749739669,2.267514651162284,0.017965193338126743,0.3095419756978391,0.07934806684413588,2.1772408140711037,0.020059237464230103
4,0.13679802426715343,0.3058823529411765,0.19838056680161945,0.11283185840707964,0.26153846153846155,0.16558441558441558,0.30461253391569054,0.4669777822866998,0.4669777822866998,0.3011647254575707,0.4629156010230179,0.4629156010230179,0.3168721078336239,0.07056382691576367,2.2632296584901357,0.031279385052732235,0.30364900001560347,0.06793585868485003,2.1566323041915894,0.03284312931102622
5,0.13755202219613702,0.29550664832645573,0.20466814861860907,0.10936623667975323,0.24872448979591838,0.16331658291457288,0.30468155500413563,0.467058883197241,0.467058883197241,0.3020937188434696,0.46401225114854516,0.46401225114854516,0.3145472208587896,0.06603194828189554,2.271096897579375,0.06974419014251214,0.2994587224829628,0.06390086512070105,2.1543297925627374,0.06333071971873203
6,0.14487891812558967,0.3056845830568458,0.2159375,0.11204013377926421,0.24814814814814815,0.16962025316455695,0.3049575023977246,0.46738304019463733,0.46738304019463733,0.30186170212765956,0.4637385086823289,0.4637385086823289,0.31309686468470665,0.05882372243950764,2.2663409278506323,0.09310576055431738,0.2949358366699104,0.056566943874560204,2.118742754660457,0.08025878856340087
7,0.1462852352509693,0.30170736978603846,0.2211660329531052,0.11359820928931169,0.2434052757793765,0.17560553633217993,0.3043363124793115,0.4666531316617602,0.4666531316617602,0.3009320905459387,0.4626407369498465,0.4626407369498465,0.3156466135843879,0.05932963462635165,2.263082814443679,0.1116681248665208,0.2923644213791353,0.05693299466946039,2.122671944549285,0.09766603324068598
8,0.14367148738520005,0.2986614000438885,0.2168233232435877,0.1132394366197183,0.24482338611449453,0.17402597402597403,0.30484255093940194,0.46724802271344557,0.46724802271344557,0.3006993006993007,0.46236559139784944,0.46236559139784944,0.3149919337105183,0.052724803255072665,2.269195854550316,0.12173202987050727,0.2921184844460832,0.05101177643939673,2.1160530728029916,0.10806606135454523
9,0.14965136850868976,0.3029281651569412,0.22825396825396826,0.10653889515219842,0.22964763061968407,0.16578947368421051,0.30603619072777705,0.46864886731391586,0.46864886731391586,0.3023255813953488,0.4642857142857143,0.4642857142857143,0.3019408595632939,0.05448086733974162,2.286420373916626,0.14162160943550545,0.2774612912571574,0.053233268300452864,2.0975905886615616,0.12371074426245976
