epoch,Validation Confidence,Validation Bounding box,Validation Classes,Validation accuracy,Train Confidence,Train Bounding box,Train Classes,Train accuracy
0,0.30890624371171,0.08897056390717625,2.24225981092453,0.2555,0.3005980970337987,0.09083330864086747,2.2208549827337265,0.2809182
