epoch,batch,encoded.0.weight,encoded.3.weight,encoded.6.weight,confidence.0.weight,confidence.3.weight,confidence.6.weight,bounding_box.0.weight,bounding_box.3.weight,bounding_box.6.weight,classes.0.weight,classes.3.weight,classes.6.weight
0,0,0.1209319457411766,0.04772435128688812,0.04249463230371475,0.041586630046367645,0.019000420346856117,0.16313870251178741,0.1402483582496643,0.0821911096572876,0.12421960383653641,0.03993254154920578,0.037326879799366,0.059860073029994965
0,1,0.012268380261957645,0.0034189694561064243,0.002773585030809045,0.0020592371001839638,0.0036912192590534687,0.03718193620443344,0.004178592935204506,0.004289096221327782,0.011451231315732002,0.0027827052399516106,0.002443886362016201,0.005596236325800419
0,2,0.014881478622555733,0.006719380617141724,0.004329062532633543,0.0035002222284674644,0.01696179434657097,0.15514031052589417,0.012132637202739716,0.03062034584581852,0.06777320802211761,0.0027384324930608273,0.001727759256027639,0.005267334170639515
0,3,4.420707409735769e-05,1.350111051579006e-05,0.00025254779029637575,0.0007713002851232886,0.0021393445786088705,0.011772705242037773,0.0,0.0,0.0,0.00021970189118292183,0.00046809043851681054,0.0012972642434760928
0,4,0.00015251984586939216,3.5843946534441784e-05,0.00034378189593553543,0.0012023381423205137,0.00253098551183939,0.017745960503816605,2.596889601136354e-07,6.565977628270048e-08,0.00034290351322852075,0.0002521886199247092,0.000626574968919158,0.0018671599682420492
0,5,0.0003213754389435053,2.1273181118885987e-05,0.00015787516895215958,0.0005802529631182551,0.006588059943169355,0.054032932966947556,0.0,0.0,0.0008050834876485169,0.00018093915423378348,0.0005472931661643088,0.002065008971840143
0,6,0.00012887937191408128,1.591569343872834e-05,6.271528400247917e-05,0.00017029371520038694,0.01298506185412407,0.11416853964328766,0.0,0.0,0.0008213285473175347,9.312119800597429e-05,0.0002921629638876766,0.0015410513151437044
0,7,1.885869278339669e-05,8.674235232319916e-07,0.00016074927407316864,0.00035339046735316515,0.010487564839422703,0.0821089893579483,0.0,0.0,0.0010608779266476631,0.00052700872765854,0.001531671267002821,0.003844751510769129
0,8,5.920919079471787e-07,2.0647146214969325e-08,7.756305421935394e-05,0.00026008099666796625,0.0018188059329986572,0.010252941399812698,0.0,0.0,0.0018470055656507611,9.710418817121536e-05,0.0005215730634517968,0.004457325208932161
0,9,1.2964900264478274e-09,3.8698214077648174e-10,0.0004521503287833184,0.0009149526013061404,0.010251138359308243,0.09822016209363937,0.0,0.0,0.0027873015496879816,0.0004401032056193799,0.0008911642362363636,0.004196448717266321
0,10,6.986749667703407e-06,6.127434630798234e-07,0.00036326947156339884,0.0010393491247668862,0.019747167825698853,0.1795138567686081,0.0,0.0,0.0028788966592401266,0.00033466832246631384,0.0010542995296418667,0.0025781921576708555
0,11,2.3392487491946667e-05,1.1235509873586125e-06,0.0003767578164115548,0.0007898984476923943,0.006576226558536291,0.03605247288942337,0.0,0.0,0.0026740417815744877,0.0002668341912794858,0.000627485103905201,0.0021989389788359404
0,12,1.6909682543087e-08,7.2865296019131165e-09,8.190017979359254e-05,0.00017863739049062133,0.011791223660111427,0.10322459042072296,0.0,0.0,0.0011882690014317632,0.00010294948151567951,0.00032305531203746796,0.0013667225139215589
0,13,0.0,0.0,9.02507163118571e-05,0.00021667781402356923,0.006876426283270121,0.06776145845651627,0.0,0.0,0.0,7.47657977626659e-05,0.00017730362014845014,0.0006517701549455523
0,14,0.0,0.0,0.00012349903408903629,0.0003808474575635046,0.004177247639745474,0.03664937615394592,0.0,0.0,0.0,7.847678352845833e-05,0.00033139949664473534,0.0011807322734966874
0,15,0.0,0.0,8.359893399756402e-05,0.0002394716429989785,0.006118610966950655,0.04525209963321686,0.0,0.0,0.0,6.519877933897078e-05,0.00017959563410840929,0.0009952615946531296
0,16,0.0,0.0,2.0093006241950206e-05,3.088535231654532e-05,0.007354483008384705,0.05649904906749725,0.0,0.0,0.0,9.065688936971128e-05,0.0004721246659755707,0.0015378383686766028
0,17,0.0,0.0,8.846351556712762e-05,0.00023703476472292095,0.005552101880311966,0.04196060821413994,0.0,0.0,0.0,8.385734690818936e-05,0.00020908527949359268,0.0012090501841157675
0,18,0.0,0.0,4.5369779400061816e-05,0.0001711593067739159,0.003973754122853279,0.03308115154504776,0.0,0.0,0.0,7.30109604774043e-05,0.00016727704496588558,0.0009417522815056145
0,19,1.172566385321261e-06,2.9066269391364585e-08,9.728437726153061e-05,0.0003249901346862316,0.005016873590648174,0.04118635505437851,0.0,0.0,0.0,5.6467084505129606e-05,0.00018050704966299236,0.0010176352225244045
0,20,4.190619851129895e-09,6.727188250899019e-10,0.0001076868356904015,0.00042282487265765667,0.004102082457393408,0.03323455899953842,0.0,0.0,0.0,8.530321065336466e-05,0.00030817382503300905,0.0012970933457836509
0,21,0.0,0.0,9.652110747992992e-05,0.00038440257776528597,0.007952418178319931,0.06591959297657013,0.0,0.0,0.0,5.0716094847302884e-05,9.011961083160713e-05,0.0013556198682636023
0,22,0.0,0.0,2.7564728952711448e-05,9.50389658100903e-05,0.005367066245526075,0.04372893273830414,0.0,0.0,0.0,0.0001032038708217442,0.00036603424814529717,0.0019648601301014423
0,23,0.0,0.0,9.254815267922822e-06,6.866421608719975e-05,0.001105081639252603,0.009618951939046383,0.0,0.0,0.0,8.309826807817444e-05,0.00016228047024924308,0.0010022157803177834
0,24,0.0,0.0,2.052234049187973e-05,0.00014543089491780847,0.0034819464199244976,0.028983769938349724,0.0,0.0,0.0,2.8741338610416278e-05,8.937578968470916e-05,0.0008950337651185691
0,25,0.0,0.0,7.044661288091447e-06,0.0001440950290998444,0.008302105590701103,0.07161043584346771,0.0,0.0,0.0,8.566307224100456e-05,0.00014482287224382162,0.0009594067232683301
0,26,0.0,0.0,1.10579130705446e-05,0.0004762861644849181,0.003318514209240675,0.02867775782942772,0.0,0.0,0.0,5.9403188060969114e-05,0.00010515667963773012,0.0007218082319013774
0,27,0.0,0.0,3.329874971313984e-06,7.084033131832257e-05,0.0007546391570940614,0.00652547599747777,0.0,0.0,0.0,6.249085708986968e-05,0.00019671845075208694,0.0010882520582526922
0,28,4.309227279009065e-06,4.68345064064124e-07,7.045882739475928e-06,0.0001763183536240831,0.0023133615031838417,0.015195667743682861,0.0,0.0,0.0,7.557377102784812e-05,0.00013399396266322583,0.0008534824592061341
0,29,0.0,0.0,8.2518563431222e-06,0.00028463397757150233,0.003935286309570074,0.036485474556684494,0.0,0.0,0.0,0.00010056175233330578,0.00015021435683593154,0.0009564399952068925
0,30,0.0,0.0,8.437265933025628e-06,0.0002520288107916713,0.002903173677623272,0.02643202431499958,0.0,0.0,0.0,3.3920583518920466e-05,0.00013364004553295672,0.0005050574545748532
0,31,0.0,0.0,1.0814831057359697e-06,1.757033714966383e-05,0.002633756957948208,0.01694454997777939,0.0,0.0,0.0,0.00010546052362769842,0.00020169759227428585,0.0017113437643274665
1,0,0.0,0.0,1.8165269466408063e-06,0.00015611354319844395,0.003254655748605728,0.02350262925028801,0.0,0.0,0.0,8.793880988378078e-05,0.00016209279419854283,0.0010421040933579206
1,1,0.0,0.0,0.0,0.0002646657812874764,0.001876944676041603,0.016547126695513725,0.0,0.0,0.0,8.276339940493926e-05,0.00013269319606479257,0.0013781676534563303
1,2,0.0,0.0,0.0,0.0002849410520866513,0.002249617362394929,0.021867137402296066,0.0,0.0,0.0,7.952935266075656e-05,0.00015196246386040002,0.0011052193585783243
1,3,0.0,0.0,0.0,0.00012072493700543419,0.0017640470759943128,0.013240098021924496,0.0,0.0,0.0,4.812326733372174e-05,0.00012348787277005613,0.0011705432552844286
1,4,0.0,0.0,0.0,0.00026335514849051833,0.0016503118677064776,0.015817224979400635,0.0,0.0,0.0,3.3375767088728026e-05,0.00010830813698703423,0.0013813308905810118
1,5,0.0,0.0,0.0,0.00014396115147974342,0.0008204187033697963,0.00786315742880106,0.0,0.0,0.0,6.868025957373902e-05,0.00016175334167201072,0.0010076856706291437
1,6,0.0,0.0,0.0,0.00017549662152305245,0.0020469401497393847,0.01988343708217144,0.0,0.0,0.0,3.279273005318828e-05,8.764425729168579e-05,0.000850377487950027
1,7,0.0,0.0,0.0,1.1479193744889926e-05,0.004437082447111607,0.0377192385494709,0.0,0.0,0.0,8.165498729795218e-05,0.00018501562590245157,0.00084714125841856
1,8,0.0,0.0,0.0,0.00018461926083546132,0.0011106017045676708,0.00950184278190136,0.0,0.0,0.0,5.906230944674462e-05,0.00012759794481098652,0.001231730100698769
1,9,0.0,0.0,0.0,1.423224966856651e-05,0.0029239398427307606,0.021562395617365837,0.0,0.0,0.0,5.474947101902217e-05,8.882579277269542e-05,0.0007405982469208539
1,10,0.0,0.0,0.0,0.00011488251038827002,0.0008296852465718985,0.0074950228445231915,0.0,0.0,0.0,4.2376424971735105e-05,0.00018519832519814372,0.0011489319149404764
1,11,0.0,0.0,0.0,0.00010826601646840572,0.004506830591708422,0.034304797649383545,0.0,0.0,0.0,2.851020690286532e-05,0.0001397418527631089,0.0006715089548379183
1,12,0.0,0.0,0.0,1.9498007532092743e-05,0.0018313945038244128,0.012275921180844307,0.0,0.0,0.0,2.807653072522953e-05,0.0001727173657855019,0.0011001478414982557
1,13,0.0,0.0,0.0,1.7801052308641374e-05,0.0022630610037595034,0.018142204731702805,0.0,0.0,0.0,4.442150384420529e-05,9.117767331190407e-05,0.0007044587400741875
1,14,0.0,0.0,0.0,6.717906217090786e-05,0.0014000622322782874,0.009440166875720024,0.0,0.0,0.0,2.9060416636639275e-05,8.981741848401725e-05,0.0009917453862726688
1,15,0.0,0.0,0.0,0.0002478707174304873,0.003862832672894001,0.028077395632863045,0.0,0.0,0.0,5.7722965721040964e-05,0.00011920843826374039,0.0010017184540629387
1,16,0.0,0.0,0.0,0.0002694397990126163,0.0029587666504085064,0.02158919721841812,0.0,0.0,0.0,0.00012371657066978514,0.00020452638273127377,0.0015073725953698158
